Case_ID,Agency_Text,Sex_Code_Text,Ethnic_Code_Text,DateOfBirth,ScaleSet_ID,AssessmentReason,Language,LegalStatus,CustodyStatus,MaritalStatus,RecSupervisionLevel,Scale_ID,RawScore,DecileScore,ScoreText,AssessmentType
52028,PRETRIAL,Male,Caucasian,79,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0872,7,Medium,New
52028,PRETRIAL,Male,Caucasian,79,22,Intake,English,Post Sentence,Probation,Single,2,18,0.6117,7,Medium,New
52006,PRETRIAL,Female,Caucasian,55,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0297,1,Low,New
52006,PRETRIAL,Female,Caucasian,55,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0641,3,Low,New
52006,PRETRIAL,Female,Caucasian,55,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.6505,9,High,New
38137,PRETRIAL,Male,Caucasian,86,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,7,0.0592,7,Medium,Copy
38137,PRETRIAL,Male,Caucasian,86,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,8,0.0942,9,High,Copy
38137,PRETRIAL,Male,Caucasian,86,22,Intake,English,Pretrial,Pretrial Defendant,Single,3,18,0.6311,8,High,Copy
52016,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Pretrial Defendant,Single,1,7,0.0456,4,Low,New
52016,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Pretrial Defendant,Single,1,8,0.0717,3,Low,New
52016,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Pretrial Defendant,Single,1,18,0.4175,2,Low,New
52008,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0693,9,High,New
52008,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0889,7,Medium,New
52008,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.7282,9,High,New
53382,Probation,Male,Other,81,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0245,1,Low,New
53382,Probation,Male,Other,81,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0604,1,Low,New
53382,Probation,Male,Other,81,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3592,1,Low,New
51998,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0373,2,Low,New
51998,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0775,5,Medium,New
51998,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.6117,7,Medium,New
52031,Probation,Female,Caucasian,84,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0392,3,Low,New
52031,Probation,Female,Caucasian,84,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0804,7,Medium,New
52031,Probation,Female,Caucasian,84,22,Intake,English,Post Sentence,Probation,Single,2,18,0.5728,7,Medium,New
52013,Probation,Male,African-American,94,17,Intake,English,Post Sentence,Probation,Single,2,7,0.0544,6,Medium,New
52013,Probation,Male,African-American,94,17,Intake,English,Post Sentence,Probation,Single,2,8,0.0852,6,Medium,New
52013,Probation,Male,African-American,94,17,Intake,English,Post Sentence,Probation,Single,2,18,0.3398,1,Low,New
51995,PRETRIAL,Male,Asian,87,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0548,6,Medium,New
51995,PRETRIAL,Male,Asian,87,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0891,8,High,New
51995,PRETRIAL,Male,Asian,87,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.534,5,Medium,New
52023,PRETRIAL,Male,African-American,59,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0363,2,Low,New
52023,PRETRIAL,Male,African-American,59,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0598,1,Low,New
52023,PRETRIAL,Male,African-American,59,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3981,2,Low,New
52054,PRETRIAL,Male,Hispanic,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0384,3,Low,New
52054,PRETRIAL,Male,Hispanic,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0652,2,Low,New
52054,PRETRIAL,Male,Hispanic,87,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4563,3,Low,New
52043,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0623,7,Medium,New
52043,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0858,7,Medium,New
52043,PRETRIAL,Male,African-American,82,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4951,4,Low,New
52072,Probation,Male,Caucasian,68,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0229,1,Low,New
52072,Probation,Male,Caucasian,68,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0779,5,Medium,New
52072,Probation,Male,Caucasian,68,22,Intake,English,Post Sentence,Probation,Single,1,18,0.4563,3,Low,New
24869,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0505,5,Medium,Copy
24869,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0932,8,High,Copy
24869,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4563,3,Low,Copy
52049,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0386,3,Low,New
52049,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0786,5,Medium,New
52049,PRETRIAL,Male,African-American,85,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4175,2,Low,New
52064,Probation,Male,Caucasian,64,17,Intake,English,Post Sentence,Probation,Single,1,7,0.028,1,Low,New
52064,Probation,Male,Caucasian,64,17,Intake,English,Post Sentence,Probation,Single,1,8,0.0652,2,Low,New
52064,Probation,Male,Caucasian,64,17,Intake,English,Post Sentence,Probation,Single,1,18,0.5534,5,Medium,New
52035,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0353,2,Low,New
52035,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0934,9,High,New
52035,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.7087,9,High,New
40579,PRETRIAL,Male,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0489,4,Low,New
40579,PRETRIAL,Male,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0794,5,Medium,New
40579,PRETRIAL,Male,Caucasian,83,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.5146,5,Medium,New
52067,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0575,6,Medium,New
52067,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.094,9,High,New
52067,PRETRIAL,Male,Caucasian,75,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.6117,7,Medium,New
52048,PRETRIAL,Male,Other,94,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0571,6,Medium,New
52048,PRETRIAL,Male,Other,94,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.075,4,Low,New
52048,PRETRIAL,Male,Other,94,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3398,1,Low,New
52052,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0524,5,Medium,New
52052,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0744,4,Low,New
52052,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4175,2,Low,New
52045,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0472,4,Low,New
52045,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0866,7,Medium,New
52045,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4369,3,Low,New
52070,Probation,Male,Hispanic,82,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0338,2,Low,New
52070,Probation,Male,Hispanic,82,22,Intake,English,Post Sentence,Probation,Single,1,8,0.068,3,Low,New
52070,Probation,Male,Hispanic,82,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3786,1,Low,New
52065,PRETRIAL,Male,African-American,81,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0282,1,Low,New
52065,PRETRIAL,Male,African-American,81,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0627,2,Low,New
52065,PRETRIAL,Male,African-American,81,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3592,1,Low,New
52062,Probation,Female,Hispanic,80,22,Intake,Spanish,Other,Probation,Married,1,7,0.0289,1,Low,New
52062,Probation,Female,Hispanic,80,22,Intake,Spanish,Other,Probation,Married,1,8,0.0672,3,Low,New
52062,Probation,Female,Hispanic,80,22,Intake,Spanish,Other,Probation,Married,1,18,0.3592,1,Low,New
51226,Probation,Male,African-American,91,17,Intake,English,Conditional Release,Probation,Single,1,7,0.0447,4,Low,New
51226,Probation,Male,African-American,91,17,Intake,English,Conditional Release,Probation,Single,1,8,0.0767,4,Low,New
51226,Probation,Male,African-American,91,17,Intake,English,Conditional Release,Probation,Single,1,18,0.3786,1,Low,New
6515,Probation,Male,African-American,44,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,7,0.0386,3,Low,Copy
6515,Probation,Male,African-American,44,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,8,0.0885,7,Medium,Copy
6515,Probation,Male,African-American,44,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,18,0.6699,8,High,Copy
52033,PRETRIAL,Male,Caucasian,60,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,7,0.0307,2,Low,New
52033,PRETRIAL,Male,Caucasian,60,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,8,0.0856,7,Medium,New
52033,PRETRIAL,Male,Caucasian,60,22,Intake,English,Pretrial,Jail Inmate,Divorced,2,18,0.767,10,High,New
52038,PRETRIAL,Male,African-American,59,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0383,3,Low,New
52038,PRETRIAL,Male,African-American,59,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.068,3,Low,New
52038,PRETRIAL,Male,African-American,59,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.5728,6,Medium,New
52040,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,7,0.072,9,High,New
52040,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,8,0.1006,10,High,New
52040,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,4,18,0.534,5,Medium,New
51948,PRETRIAL,Male,Caucasian,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0414,3,Low,Copy
51948,PRETRIAL,Male,Caucasian,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0821,6,Medium,Copy
51948,PRETRIAL,Male,Caucasian,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3398,1,Low,Copy
52053,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0581,6,Medium,New
52053,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0909,8,High,New
52053,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.3981,2,Low,New
52068,Probation,Male,Hispanic,64,22,Intake,English,Other,Probation,Separated,1,7,0.0113,1,Low,New
52068,Probation,Male,Hispanic,64,22,Intake,English,Other,Probation,Separated,1,8,0.0518,1,Low,New
52068,Probation,Male,Hispanic,64,22,Intake,English,Other,Probation,Separated,1,18,0.3398,1,Low,New
52034,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,7,0.0402,3,Low,New
52034,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,8,0.0738,4,Low,New
52034,PRETRIAL,Male,Caucasian,62,22,Intake,English,Pretrial,Jail Inmate,Divorced,1,18,0.4369,3,Low,New
52050,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0586,7,Medium,New
52050,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.092,8,High,New
52050,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.3592,1,Low,New
52047,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0602,7,Medium,New
52047,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0948,9,High,New
52047,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.3981,2,Low,New
52057,PRETRIAL,Male,African-American,68,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0188,1,Low,New
52057,PRETRIAL,Male,African-American,68,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0656,2,Low,New
52057,PRETRIAL,Male,African-American,68,22,Intake,English,Post Sentence,Probation,Single,1,18,0.4563,3,Low,New
52059,PRETRIAL,Male,African-American,86,22,Intake,English,Post Sentence,Probation,Single,2,7,0.0538,6,Medium,New
52059,PRETRIAL,Male,African-American,86,22,Intake,English,Post Sentence,Probation,Single,2,8,0.0843,6,Medium,New
52059,PRETRIAL,Male,African-American,86,22,Intake,English,Post Sentence,Probation,Single,2,18,0.4563,3,Low,New
52061,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0579,6,Medium,New
52061,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0817,6,Medium,New
52061,PRETRIAL,Male,Caucasian,93,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4951,4,Low,New
52042,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0029,1,Low,New
52042,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0332,1,Low,New
52042,PRETRIAL,Male,Caucasian,54,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.3398,1,Low,New
52044,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Divorced,4,7,0.0656,8,High,New
52044,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Divorced,4,8,0.0938,9,High,New
52044,PRETRIAL,Male,African-American,91,22,Intake,English,Pretrial,Jail Inmate,Divorced,4,18,0.3981,2,Low,New
52073,PRETRIAL,Male,African-American,92,17,Intake,English,Post Sentence,Residential Program,Single,4,7,0.0695,9,High,New
52073,PRETRIAL,Male,African-American,92,17,Intake,English,Post Sentence,Residential Program,Single,4,8,0.1021,10,High,New
52073,PRETRIAL,Male,African-American,92,17,Intake,English,Post Sentence,Residential Program,Single,4,18,0.534,4,Low,New
52036,DRRD,Male,Hispanic,90,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0586,7,Medium,New
52036,DRRD,Male,Hispanic,90,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0804,5,Medium,New
52036,DRRD,Male,Hispanic,90,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3981,2,Low,New
33188,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.045,4,Low,Copy
33188,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0802,5,Medium,Copy
33188,PRETRIAL,Male,Caucasian,91,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,Copy
52055,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,7,0.0575,6,Medium,New
52055,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,8,0.0814,6,Medium,New
52055,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Pretrial Defendant,Single,2,18,0.4757,3,Low,New
52037,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0499,5,Medium,New
52037,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0833,6,Medium,New
52037,PRETRIAL,Male,African-American,90,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3786,1,Low,New
52041,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,7,0.0379,3,Low,New
52041,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,8,0.0682,3,Low,New
52041,PRETRIAL,Male,African-American,67,22,Intake,English,Pretrial,Jail Inmate,Married,1,18,0.5146,5,Medium,New
52056,Probation,Male,African-American,85,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0348,2,Low,New
52056,Probation,Male,African-American,85,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0755,4,Low,New
52056,Probation,Male,African-American,85,22,Intake,English,Post Sentence,Probation,Single,1,18,0.4369,3,Low,New
52058,Probation,Male,Hispanic,90,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0392,3,Low,New
52058,Probation,Male,Hispanic,90,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0697,3,Low,New
52058,Probation,Male,Hispanic,90,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3592,1,Low,New
52074,Probation,Male,African-American,87,22,Intake,English,Other,Probation,Single,1,7,0.0342,2,Low,New
52074,Probation,Male,African-American,87,22,Intake,English,Other,Probation,Single,1,8,0.0674,2,Low,New
52074,Probation,Male,African-American,87,22,Intake,English,Other,Probation,Single,1,18,0.5534,6,Medium,New
52039,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0522,5,Medium,New
52039,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0862,7,Medium,New
52039,PRETRIAL,Male,African-American,86,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4757,3,Low,New
52046,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0414,3,Low,New
52046,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0806,5,Medium,New
52046,PRETRIAL,Male,African-American,88,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4369,3,Low,New
52051,PRETRIAL,Male,Caucasian,77,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0417,3,Low,New
52051,PRETRIAL,Male,Caucasian,77,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0817,6,Medium,New
52051,PRETRIAL,Male,Caucasian,77,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4369,3,Low,New
52063,Probation,Female,Hispanic,88,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0348,2,Low,New
52063,Probation,Female,Hispanic,88,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0656,3,Low,New
52063,Probation,Female,Hispanic,88,22,Intake,English,Post Sentence,Probation,Single,1,18,0.3204,1,Low,New
52071,PRETRIAL,Female,Caucasian,64,22,Intake,English,Post Sentence,Probation,Single,1,7,0.0373,2,Low,New
52071,PRETRIAL,Female,Caucasian,64,22,Intake,English,Post Sentence,Probation,Single,1,8,0.0738,5,Medium,New
52071,PRETRIAL,Female,Caucasian,64,22,Intake,English,Post Sentence,Probation,Single,1,18,0.4369,3,Low,New
52085,PRETRIAL,Female,African-American,83,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0538,6,Medium,New
52085,PRETRIAL,Female,African-American,83,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0845,7,Medium,New
52085,PRETRIAL,Female,African-American,83,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.4951,4,Low,New
41222,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Significant Other,3,7,0.0577,6,Medium,Copy
41222,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Significant Other,3,8,0.1014,10,High,Copy
41222,PRETRIAL,Male,African-American,84,22,Intake,English,Pretrial,Jail Inmate,Significant Other,3,18,0.5728,6,Medium,Copy
52082,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0614,7,Medium,New
52082,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0858,7,Medium,New
52082,PRETRIAL,Male,African-American,92,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.6893,9,High,New
52080,PRETRIAL,Male,Other,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0421,3,Low,New
52080,PRETRIAL,Male,Other,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0911,8,High,New
52080,PRETRIAL,Male,Other,85,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.5534,6,Medium,New
52076,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0526,5,Medium,New
52076,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0724,3,Low,New
52076,PRETRIAL,Male,African-American,93,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.3398,1,Low,New
52077,PRETRIAL,Male,African-American,79,22,Intake,English,Pretrial,Jail Inmate,Single,1,7,0.0524,5,Medium,New
52077,PRETRIAL,Male,African-American,79,22,Intake,English,Pretrial,Jail Inmate,Single,1,8,0.0802,5,Medium,New
52077,PRETRIAL,Male,African-American,79,22,Intake,English,Pretrial,Jail Inmate,Single,1,18,0.4175,2,Low,New
52083,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Single,3,7,0.0604,7,Medium,New
52083,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Single,3,8,0.0905,8,High,New
52083,PRETRIAL,Male,African-American,81,22,Intake,English,Pretrial,Jail Inmate,Single,3,18,0.4951,4,Low,New
52075,PRETRIAL,Female,Caucasian,94,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0563,6,Medium,New
52075,PRETRIAL,Female,Caucasian,94,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.074,5,Medium,New
52075,PRETRIAL,Female,Caucasian,94,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3398,1,Low,New
52084,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,7,0.0559,6,Medium,New
52084,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,8,0.0779,5,Medium,New
52084,PRETRIAL,Male,African-American,89,22,Intake,English,Pretrial,Jail Inmate,Single,2,18,0.3398,1,Low,New
